_id,aabb,class,faceType,numFaces,numVerts,path
633b6e788e368ab51dbd9936,"[-0.839969,-0.228352,-0.400057,0.979541,0.290794,0.22117]",Fish,tri,10118,5061,data\LabeledDB_new\Fish\224.off
633b6e788e368ab51dbd9937,"[-0.812895,-0.280438,-0.515638,0.9768,0.336214,0.36526]",Fish,tri,12148,6076,data\LabeledDB_new\Fish\225.off
633b6e788e368ab51dbd9938,"[-0.91749,-0.2702,-0.237113,0.926628,0.288422,0.379781]",Fish,tri,10428,5216,data\LabeledDB_new\Fish\226.off
633b6e788e368ab51dbd9939,"[-0.91749,-0.2702,-0.237113,0.926628,0.288422,0.379781]",Fish,tri,10428,5216,data\LabeledDB_new\Fish\227.off
633b6e788e368ab51dbd993a,"[-0.26196,-0.835519,-0.348772,0.265794,0.956741,0.439248]",Fish,tri,11180,5592,data\LabeledDB_new\Fish\228.off
633b6e788e368ab51dbd993b,"[-0.276698,-0.243222,-0.951464,0.287678,0.430983,0.923361]",Fish,tri,10486,5245,data\LabeledDB_new\Fish\229.off
633b6e788e368ab51dbd993c,"[-0.94691,-0.495329,-0.312588,0.843766,0.586114,0.314026]",Fish,tri,15142,7573,data\LabeledDB_new\Fish\230.off
633b6e788e368ab51dbd993d,"[-0.815943,-0.316728,-0.451879,0.97258,0.370739,0.285343]",Fish,tri,12524,6264,data\LabeledDB_new\Fish\231.off
633b6e788e368ab51dbd993e,"[-0.855322,-0.276683,-0.319772,0.95206,0.304177,0.226792]",Fish,tri,10876,5440,data\LabeledDB_new\Fish\232.off
633b6e788e368ab51dbd993f,"[-0.710256,-0.4647,-0.59573,0.949375,0.507473,0.425047]",Fish,tri,20368,10186,data\LabeledDB_new\Fish\233.off
633b6e788e368ab51dbd9940,"[-0.831772,-0.417352,-0.364203,0.975836,0.501369,0.438484]",Fish,tri,14992,7498,data\LabeledDB_new\Fish\234.off
633b6e788e368ab51dbd9941,"[-0.856088,-0.261006,-0.462946,0.961071,0.307066,0.243146]",Fish,tri,10496,5250,data\LabeledDB_new\Fish\235.off
633b6e788e368ab51dbd9942,"[-0.829911,-0.228387,-0.420974,0.950835,0.311833,0.290376]",Fish,tri,9686,4845,data\LabeledDB_new\Fish\236.off
633b6e788e368ab51dbd9943,"[-0.839837,-0.215943,-0.325913,0.961633,0.260695,0.231417]",Fish,tri,8874,4439,data\LabeledDB_new\Fish\237.off
633b6e788e368ab51dbd9944,"[-0.825027,-0.235357,-0.395896,0.938468,0.268338,0.295354]",Fish,tri,10188,5096,data\LabeledDB_new\Fish\238.off
633b6e788e368ab51dbd9945,"[-0.871105,-0.305752,-0.255102,0.985426,0.364282,0.191327]",Fish,tri,10238,5121,data\LabeledDB_new\Fish\239.off
633b6e788e368ab51dbd9946,"[-0.796664,-0.337138,-0.429387,0.949071,0.442666,0.235644]",Fish,tri,13662,6833,data\LabeledDB_new\Fish\240.off
633b6e788e368ab51dbd9947,"[-0.660265,-0.589829,-0.28568,0.973864,0.472524,0.285379]",FourLeg,tri,13872,6938,data\LabeledDB_new\FourLeg\381.off
633b6e788e368ab51dbd9948,"[-0.435902,-0.755616,-0.690518,0.272533,0.790742,0.588281]",FourLeg,tri,16152,8078,data\LabeledDB_new\FourLeg\382.off
633b6e788e368ab51dbd9949,"[-0.295177,-0.994827,-0.519569,0.296016,0.805897,0.402432]",FourLeg,tri,26658,13331,data\LabeledDB_new\FourLeg\383.off
633b6e788e368ab51dbd994a,"[-0.229803,-0.99915,-0.420185,0.228657,0.992518,0.679216]",FourLeg,tri,9420,4712,data\LabeledDB_new\FourLeg\384.off
633b6e788e368ab51dbd994b,"[-0.777083,-0.719645,-0.255539,0.985057,0.606136,0.252773]",FourLeg,tri,20868,10436,data\LabeledDB_new\FourLeg\385.off
633b6e788e368ab51dbd994c,"[-0.753341,-0.543121,-0.581658,0.873634,0.666825,0.555778]",FourLeg,tri,4170,2087,data\LabeledDB_new\FourLeg\386.off
633b6e788e368ab51dbd994d,"[-0.90003,-0.756033,-0.347903,0.696441,0.698056,0.328176]",FourLeg,tri,29356,14680,data\LabeledDB_new\FourLeg\387.off
633b6e788e368ab51dbd994e,"[-0.866458,-0.604138,-0.326592,0.997839,0.433665,0.329785]",FourLeg,tri,16818,8411,data\LabeledDB_new\FourLeg\388.off
633b6e788e368ab51dbd994f,"[-0.282428,-0.815206,-0.679687,0.288643,0.783179,0.672609]",FourLeg,tri,18976,9490,data\LabeledDB_new\FourLeg\389.off
633b6e788e368ab51dbd9950,"[-0.246158,-0.73804,-0.49889,0.245787,0.942716,0.572236]",FourLeg,tri,18474,9239,data\LabeledDB_new\FourLeg\390.off
633b6e788e368ab51dbd9951,"[-0.267964,-0.561109,-0.87076,0.244835,0.423509,0.838027]",FourLeg,tri,8626,4315,data\LabeledDB_new\FourLeg\391.off
633b6e788e368ab51dbd9952,"[-0.834801,-0.58748,-0.313632,0.994803,0.443294,0.317705]",FourLeg,tri,17232,8618,data\LabeledDB_new\FourLeg\392.off
633b6e788e368ab51dbd9953,"[-0.219315,-0.747063,-0.740852,0.218893,0.655537,0.69255]",FourLeg,tri,19510,9757,data\LabeledDB_new\FourLeg\393.off
633b6e788e368ab51dbd9954,"[-0.724566,-0.218424,-0.693341,0.800324,0.227004,0.575064]",FourLeg,tri,18014,9009,data\LabeledDB_new\FourLeg\394.off
633b6e788e368ab51dbd9955,"[-0.767327,-0.697755,-0.51844,0.992569,0.524252,0.483554]",FourLeg,tri,22620,11312,data\LabeledDB_new\FourLeg\395.off
633b6e788e368ab51dbd9956,"[-0.814377,-0.74798,-0.206627,0.751887,0.700078,0.206599]",FourLeg,tri,11072,5538,data\LabeledDB_new\FourLeg\396.off
633b6e788e368ab51dbd9957,"[-0.230511,-0.706566,-0.755574,0.231012,0.595552,0.828304]",FourLeg,tri,14532,7268,data\LabeledDB_new\FourLeg\397.off
633b6e788e368ab51dbd9958,"[-0.999761,-0.465621,-0.165829,0.433336,0.429385,0.166005]",FourLeg,tri,2956,1480,data\LabeledDB_new\FourLeg\398.off
633b6e788e368ab51dbd9959,"[-0.360116,-0.695146,-0.71157,0.278778,0.875483,0.676371]",FourLeg,tri,7818,3911,data\LabeledDB_new\FourLeg\399.off
633b6e788e368ab51dbd995a,"[-0.267916,-0.653126,-0.692179,0.262038,0.372512,0.984563]",FourLeg,tri,7402,3703,data\LabeledDB_new\FourLeg\400.off
633b6e788e368ab51dbd995b,"[-0.510195,-0.218681,-0.194411,0.51334,0.865405,0.132662]",Glasses,tri,14028,7016,data\LabeledDB_new\Glasses\41.off
633b6e788e368ab51dbd995c,"[-0.829496,-0.160265,-0.174753,0.421376,0.744645,0.132307]",Glasses,tri,8324,4164,data\LabeledDB_new\Glasses\42.off
633b6e788e368ab51dbd995d,"[-0.824487,-0.130222,-0.709116,0.431369,0.114313,0.212587]",Glasses,tri,6824,3414,data\LabeledDB_new\Glasses\43.off
633b6e788e368ab51dbd995e,"[-0.524319,-0.177508,-0.921748,0.528506,0.161646,0.290267]",Glasses,tri,12572,6288,data\LabeledDB_new\Glasses\44.off
633b6e788e368ab51dbd995f,"[-0.618414,-0.176785,-0.89774,0.616685,0.147591,0.190923]",Glasses,tri,10794,5399,data\LabeledDB_new\Glasses\45.off
633b6e788e368ab51dbd9960,"[-0.996711,-0.099818,-0.158213,0.832152,0.458016,0.120276]",Glasses,tri,4784,2394,data\LabeledDB_new\Glasses\46.off
633b6e788e368ab51dbd9961,"[-0.997563,-0.044583,-0.156803,0.987167,0.092473,0.125978]",Glasses,tri,4052,2028,data\LabeledDB_new\Glasses\47.off
633b6e788e368ab51dbd9962,"[-0.845802,-0.21552,-0.178388,0.490744,0.751772,0.153024]",Glasses,tri,10348,5176,data\LabeledDB_new\Glasses\48.off
633b6e788e368ab51dbd9963,"[-0.840571,-0.186472,-0.168001,0.849512,0.528058,0.141263]",Glasses,tri,6220,3110,data\LabeledDB_new\Glasses\49.off
633b6e788e368ab51dbd9964,"[-0.517775,-0.236303,-0.197371,0.52528,0.861516,0.135842]",Glasses,tri,14836,7420,data\LabeledDB_new\Glasses\50.off
633b6e788e368ab51dbd9965,"[-0.823867,-0.186062,-0.164938,0.72596,0.642523,0.11183]",Glasses,tri,5712,2858,data\LabeledDB_new\Glasses\51.off
633b6e788e368ab51dbd9966,"[-0.956824,-0.10603,-0.143097,0.922364,0.370416,0.086453]",Glasses,tri,3104,1554,data\LabeledDB_new\Glasses\52.off
633b6e788e368ab51dbd9967,"[-0.988805,-0.120865,-0.147365,0.781299,0.521698,0.141985]",Glasses,tri,4988,2496,data\LabeledDB_new\Glasses\53.off
633b6e788e368ab51dbd9968,"[-0.518597,-0.196584,-0.861505,0.523836,0.134637,0.236197]",Glasses,tri,14810,7407,data\LabeledDB_new\Glasses\54.off
633b6e788e368ab51dbd9969,"[-0.846442,-0.161081,-0.642186,0.666502,0.10985,0.18396]",Glasses,tri,5696,2850,data\LabeledDB_new\Glasses\55.off
633b6e788e368ab51dbd996a,"[-0.650974,-0.286924,-0.244029,0.653226,0.985673,0.161228]",Glasses,tri,17538,8771,data\LabeledDB_new\Glasses\56.off
633b6e788e368ab51dbd996b,"[-0.517497,-0.236141,-0.196613,0.524224,0.861312,0.134612]",Glasses,tri,14822,7413,data\LabeledDB_new\Glasses\57.off
633b6e788e368ab51dbd996c,"[-0.952863,-0.055087,-0.136317,0.990231,0.166378,0.120757]",Glasses,tri,3710,1857,data\LabeledDB_new\Glasses\58.off
633b6e788e368ab51dbd996d,"[-0.896606,-0.195811,-0.162405,0.866931,0.490782,0.113191]",Glasses,tri,5786,2895,data\LabeledDB_new\Glasses\59.off
633b6e788e368ab51dbd996e,"[-0.992164,-0.123572,-0.145264,0.809169,0.493881,0.100408]",Glasses,tri,4746,2375,data\LabeledDB_new\Glasses\60.off
633b6e788e368ab51dbd996f,"[-0.509681,-0.454798,-0.928548,0.424679,0.226025,0.99185]",Hand,tri,14480,7242,data\LabeledDB_new\Hand\181.off
633b6e788e368ab51dbd9970,"[-0.471096,-0.906068,-0.478443,0.401714,0.973379,0.532723]",Hand,tri,20562,10283,data\LabeledDB_new\Hand\182.off
633b6e788e368ab51dbd9971,"[-0.994201,-0.951055,-0.258079,0.679096,0.909497,0.377651]",Hand,tri,22822,11413,data\LabeledDB_new\Hand\183.off
633b6e788e368ab51dbd9972,"[-0.361583,-0.511277,-0.746908,0.364226,0.391298,0.984585]",Hand,tri,9366,4685,data\LabeledDB_new\Hand\184.off
633b6e788e368ab51dbd9973,"[-0.580888,-0.180106,-0.977884,0.427228,0.177549,0.677286]",Hand,tri,4974,2489,data\LabeledDB_new\Hand\185.off
633b6e788e368ab51dbd9974,"[-0.461446,-0.388926,-0.976936,0.587954,0.220979,0.851676]",Hand,tri,13210,6607,data\LabeledDB_new\Hand\186.off
633b6e788e368ab51dbd9975,"[-0.510634,-0.453623,-0.934661,0.427117,0.228519,0.993632]",Hand,tri,15256,7628,data\LabeledDB_new\Hand\187.off
633b6e788e368ab51dbd9976,"[-0.450427,-0.798626,-0.674673,0.714867,0.978778,0.502218]",Hand,tri,17202,8603,data\LabeledDB_new\Hand\188.off
633b6e788e368ab51dbd9977,"[-0.553877,-0.63363,-0.755693,0.687941,0.808058,0.438209]",Hand,tri,28164,14084,data\LabeledDB_new\Hand\189.off
633b6e788e368ab51dbd9978,"[-0.448432,-0.644356,-0.143274,0.714549,0.965411,0.369168]",Hand,tri,14996,7500,data\LabeledDB_new\Hand\190.off
633b6e788e368ab51dbd9979,"[-0.463956,-0.966084,-0.58574,0.769719,0.830228,0.576874]",Hand,tri,27528,13766,data\LabeledDB_new\Hand\191.off
633b6e788e368ab51dbd997a,"[-0.54399,-0.812792,-0.256175,0.614738,0.989733,0.334775]",Hand,tri,13978,6991,data\LabeledDB_new\Hand\192.off
633b6e788e368ab51dbd997b,"[-0.409487,-0.623273,-0.258065,0.345461,0.982069,0.348208]",Hand,tri,14624,7314,data\LabeledDB_new\Hand\193.off
633b6e788e368ab51dbd997c,"[-0.438509,-0.763159,-0.282379,0.357895,0.989234,0.378968]",Hand,tri,16938,8471,data\LabeledDB_new\Hand\194.off
633b6e788e368ab51dbd997d,"[-0.392205,-0.716188,-0.321593,0.324763,0.978171,0.425116]",Hand,tri,17044,8524,data\LabeledDB_new\Hand\195.off
633b6e788e368ab51dbd997e,"[-0.527846,-0.584171,-0.265788,0.706539,0.991672,0.368778]",Hand,tri,14220,7112,data\LabeledDB_new\Hand\196.off
633b6e788e368ab51dbd997f,"[-0.377837,-0.640524,-0.286368,0.330785,0.998505,0.542368]",Hand,tri,15102,7553,data\LabeledDB_new\Hand\197.off
633b6e788e368ab51dbd9980,"[-0.363903,-0.364251,-0.942351,0.310435,0.184768,0.999319]",Hand,tri,19124,9564,data\LabeledDB_new\Hand\198.off
633b6e788e368ab51dbd9981,"[-0.406836,-0.952064,-0.296004,0.408753,0.929475,0.411561]",Hand,tri,17290,8647,data\LabeledDB_new\Hand\199.off
633b6e788e368ab51dbd9982,"[-0.652517,-0.956523,-0.349894,0.655155,0.768081,0.298369]",Hand,tri,3026,1515,data\LabeledDB_new\Hand\200.off
633b6e788e368ab51dbd9983,"[-0.362883,-0.138176,-0.979672,0.364758,0.155597,0.816414]",Human,tri,9408,4706,data\LabeledDB_new\Human\1.off
633b6e788e368ab51dbd9984,"[-0.211414,-0.964406,-0.518502,0.140155,0.930527,0.527886]",Human,tri,19012,9508,data\LabeledDB_new\Human\10.off
633b6e788e368ab51dbd9985,"[-0.866401,-0.254456,-0.903089,0.86519,0.140254,0.894066]",Human,tri,21994,10999,data\LabeledDB_new\Human\11.off
633b6e788e368ab51dbd9986,"[-0.849166,-0.25417,-0.909495,0.857089,0.139306,0.904837]",Human,tri,11224,5614,data\LabeledDB_new\Human\12.off
633b6e788e368ab51dbd9987,"[-0.511326,-0.959201,-0.434738,0.331476,0.99959,0.280974]",Human,tri,27402,13703,data\LabeledDB_new\Human\13.off
633b6e788e368ab51dbd9988,"[-0.667715,-0.834555,-0.666328,0.421211,0.361332,0.310106]",Human,tri,11378,5691,data\LabeledDB_new\Human\14.off
633b6e788e368ab51dbd9989,"[-0.293474,-0.86993,-0.291992,0.292222,0.580901,0.485891]",Human,tri,11258,5631,data\LabeledDB_new\Human\15.off
633b6e788e368ab51dbd998a,"[-0.497468,-0.841447,-0.526886,0.340819,0.896209,0.326748]",Human,tri,30450,15223,data\LabeledDB_new\Human\16.off
633b6e788e368ab51dbd998b,"[-0.482516,-0.846853,-0.522104,0.50184,0.819366,0.391761]",Human,tri,31816,15910,data\LabeledDB_new\Human\17.off
633b6e788e368ab51dbd998c,"[-0.560539,-0.789644,-0.569571,0.434836,0.915339,0.443234]",Human,tri,30766,15385,data\LabeledDB_new\Human\18.off
633b6e788e368ab51dbd998d,"[-0.486375,-0.971155,-0.421719,0.398089,0.982827,0.344684]",Human,tri,30950,15477,data\LabeledDB_new\Human\19.off
633b6e788e368ab51dbd998e,"[-0.205586,-0.959707,-0.533277,0.133258,0.916526,0.505301]",Human,tri,20096,10050,data\LabeledDB_new\Human\2.off
633b6e788e368ab51dbd998f,"[-0.440116,-0.967757,-0.385793,0.409329,0.944012,0.314553]",Human,tri,31396,15700,data\LabeledDB_new\Human\20.off
633b6e788e368ab51dbd9990,"[-0.268936,-0.937717,-0.267749,0.280586,0.556325,0.426877]",Human,tri,11278,5641,data\LabeledDB_new\Human\3.off
633b6e788e368ab51dbd9991,"[-0.279213,-0.94802,-0.310635,0.329107,0.505744,0.398614]",Human,tri,11348,5676,data\LabeledDB_new\Human\4.off
633b6e788e368ab51dbd9992,"[-0.555662,-0.931541,-0.408832,0.433563,0.999906,0.365818]",Human,tri,30308,15154,data\LabeledDB_new\Human\5.off
633b6e788e368ab51dbd9993,"[-0.249875,-0.988545,-0.22694,0.251338,0.759861,0.166589]",Human,tri,20192,10098,data\LabeledDB_new\Human\6.off
633b6e788e368ab51dbd9994,"[-0.150307,-0.28627,-0.98605,0.188054,0.287679,0.874778]",Human,tri,16878,8441,data\LabeledDB_new\Human\7.off
633b6e788e368ab51dbd9995,"[-0.325783,-0.372229,-0.989051,0.345327,0.388747,0.841066]",Human,tri,22026,11015,data\LabeledDB_new\Human\8.off
633b6e788e368ab51dbd9996,"[-0.318209,-0.343994,-0.988769,0.336627,0.37601,0.836355]",Human,tri,5274,2639,data\LabeledDB_new\Human\9.off
633b6e788e368ab51dbd9997,"[-0.540315,-0.643955,-0.536181,0.53753,0.811151,0.541664]",Mech,tri,29986,14995,data\LabeledDB_new\Mech\321.off
633b6e788e368ab51dbd9998,"[-0.539344,-0.646622,-0.539434,0.538995,0.809152,0.538905]",Mech,tri,29978,14991,data\LabeledDB_new\Mech\322.off
633b6e788e368ab51dbd9999,"[-0.537188,-0.644915,-0.536902,0.540275,0.809676,0.540561]",Mech,tri,29978,14991,data\LabeledDB_new\Mech\323.off
633b6e788e368ab51dbd999a,"[-0.663298,-0.714382,-0.687821,0.690454,0.63917,0.665731]",Mech,tri,29620,14812,data\LabeledDB_new\Mech\324.off
633b6e788e368ab51dbd999b,"[-0.531933,-0.836381,-0.787772,0.53053,0.768306,0.663571]",Mech,tri,29994,14999,data\LabeledDB_new\Mech\325.off
633b6e788e368ab51dbd999c,"[-0.770241,-0.622915,-0.571369,0.765932,0.716628,0.580761]",Mech,tri,29986,14995,data\LabeledDB_new\Mech\326.off
633b6e788e368ab51dbd999d,"[-0.645074,-0.763935,-0.63883,0.645262,0.676109,0.565075]",Mech,tri,29870,14937,data\LabeledDB_new\Mech\327.off
633b6e788e368ab51dbd999e,"[-0.544699,-0.634225,-0.544273,0.546494,0.838902,0.54692]",Mech,tri,29984,14994,data\LabeledDB_new\Mech\328.off
633b6e788e368ab51dbd999f,"[-0.539618,-0.635832,-0.539271,0.545599,0.829228,0.545947]",Mech,tri,29994,14999,data\LabeledDB_new\Mech\329.off
633b6e788e368ab51dbd99a0,"[-0.541424,-0.639756,-0.540723,0.543125,0.824401,0.543826]",Mech,tri,29996,15000,data\LabeledDB_new\Mech\330.off
633b6e788e368ab51dbd99a1,"[-0.540001,-0.646778,-0.530841,0.505731,0.921852,0.514891]",Mech,tri,29996,15000,data\LabeledDB_new\Mech\331.off
633b6e788e368ab51dbd99a2,"[-0.532853,-0.664294,-0.524196,0.514443,0.906681,0.523099]",Mech,tri,29990,14997,data\LabeledDB_new\Mech\332.off
633b6e788e368ab51dbd99a3,"[-0.559792,-0.647215,-0.516053,0.473721,0.903086,0.51746]",Mech,tri,29880,14942,data\LabeledDB_new\Mech\333.off
633b6e788e368ab51dbd99a4,"[-0.65813,-0.424367,-0.660701,0.65951,0.497981,0.656939]",Mech,tri,29990,14997,data\LabeledDB_new\Mech\334.off
633b6e788e368ab51dbd99a5,"[-0.540497,-0.644177,-0.536989,0.53771,0.811418,0.541218]",Mech,tri,29986,14995,data\LabeledDB_new\Mech\335.off
633b6e788e368ab51dbd99a6,"[-0.417948,-0.47371,-0.411149,0.41972,0.991667,0.426456]",Mech,tri,31006,15505,data\LabeledDB_new\Mech\336.off
633b6e788e368ab51dbd99a7,"[-0.867829,-0.819444,-0.558777,0.897719,0.923059,0.519908]",Mech,tri,23062,11533,data\LabeledDB_new\Mech\337.off
633b6e788e368ab51dbd99a8,"[-0.568703,-0.590998,-0.60863,0.564218,0.904347,0.587794]",Mech,tri,38802,19403,data\LabeledDB_new\Mech\338.off
633b6e788e368ab51dbd99a9,"[-0.539906,-0.646675,-0.531424,0.505644,0.921683,0.514126]",Mech,tri,29996,15000,data\LabeledDB_new\Mech\339.off
633b6e788e368ab51dbd99aa,"[-0.657883,-0.42421,-0.66102,0.659262,0.497791,0.656125]",Mech,tri,29990,14997,data\LabeledDB_new\Mech\340.off
633b6e788e368ab51dbd99ab,"[-0.991415,-0.758653,-0.414752,0.986945,0.704903,0.153262]",Octopus,tri,11888,5944,data\LabeledDB_new\Octopus\121.off
633b6e788e368ab51dbd99ac,"[-0.901551,-0.720917,-0.423652,0.940585,0.7941,0.242432]",Octopus,tri,14498,7251,data\LabeledDB_new\Octopus\122.off
633b6e788e368ab51dbd99ad,"[-0.715574,-0.570047,-0.553041,0.682964,0.52203,0.707908]",Octopus,tri,30982,15493,data\LabeledDB_new\Octopus\123.off
633b6e788e368ab51dbd99ae,"[-0.80821,-0.909429,-0.285059,0.637454,0.869358,0.441054]",Octopus,tri,6198,3101,data\LabeledDB_new\Octopus\124.off
633b6e788e368ab51dbd99af,"[-0.422841,-0.288558,-0.412909,0.554633,0.56855,0.643629]",Octopus,tri,2682,1343,data\LabeledDB_new\Octopus\125.off
633b6e788e368ab51dbd99b0,"[-0.354376,-0.88462,-0.872558,0.560565,0.83069,0.800553]",Octopus,tri,12646,6325,data\LabeledDB_new\Octopus\126.off
633b6e788e368ab51dbd99b1,"[-0.786409,-0.802991,-0.487148,0.738896,0.808097,0.527044]",Octopus,tri,23808,11906,data\LabeledDB_new\Octopus\127.off
633b6e788e368ab51dbd99b2,"[-0.710262,-0.33774,-0.7959,0.635195,0.28308,0.879558]",Octopus,tri,12324,6164,data\LabeledDB_new\Octopus\128.off
633b6e788e368ab51dbd99b3,"[-0.935818,-0.720373,-0.297299,0.912539,0.844827,0.473956]",Octopus,tri,12284,6144,data\LabeledDB_new\Octopus\129.off
633b6e788e368ab51dbd99b4,"[-0.694959,-0.832477,-0.316726,0.763065,0.818408,0.527849]",Octopus,tri,15490,7747,data\LabeledDB_new\Octopus\130.off
633b6e788e368ab51dbd99b5,"[-0.606634,-0.673613,-0.689212,0.4777,0.786238,0.792964]",Octopus,tri,22098,11051,data\LabeledDB_new\Octopus\131.off
633b6e788e368ab51dbd99b6,"[-0.248066,-0.287393,-0.950202,0.265467,0.289168,0.972566]",Octopus,tri,15620,7812,data\LabeledDB_new\Octopus\132.off
633b6e788e368ab51dbd99b7,"[-0.301487,-0.869005,-0.608485,0.664705,0.758491,0.672418]",Octopus,tri,20932,10466,data\LabeledDB_new\Octopus\133.off
633b6e788e368ab51dbd99b8,"[-0.622739,-0.839498,-0.562896,0.687405,0.837615,0.499034]",Octopus,tri,21860,10932,data\LabeledDB_new\Octopus\134.off
633b6e788e368ab51dbd99b9,"[-0.572248,-0.688371,-0.57186,0.570204,0.764071,0.630861]",Octopus,tri,30398,15201,data\LabeledDB_new\Octopus\135.off
633b6e788e368ab51dbd99ba,"[-0.733125,-0.689184,-0.488352,0.671582,0.662309,0.468353]",Octopus,tri,28248,14126,data\LabeledDB_new\Octopus\136.off
633b6e788e368ab51dbd99bb,"[-0.53275,-0.748394,-0.525531,0.596366,0.576087,0.472629]",Octopus,tri,18244,9124,data\LabeledDB_new\Octopus\137.off
633b6e788e368ab51dbd99bc,"[-0.793246,-0.688074,-0.535494,0.806269,0.34839,0.577467]",Octopus,tri,19184,9594,data\LabeledDB_new\Octopus\138.off
633b6e788e368ab51dbd99bd,"[-0.759774,-0.72301,-0.244031,0.721309,0.755743,0.293564]",Octopus,tri,16030,8017,data\LabeledDB_new\Octopus\139.off
633b6e788e368ab51dbd99be,"[-0.680418,-0.805156,-0.375706,0.912822,0.793429,0.473706]",Octopus,tri,18396,9200,data\LabeledDB_new\Octopus\140.off
633b6e788e368ab51dbd99bf,"[-0.675742,-0.079542,-0.969787,0.51606,0.08539,0.8659]",Plier,tri,8970,4487,data\LabeledDB_new\Plier\201.off
633b6e788e368ab51dbd99c0,"[-0.690559,-0.079647,-0.975233,0.51102,0.08501,0.856318]",Plier,tri,8978,4491,data\LabeledDB_new\Plier\202.off
633b6e788e368ab51dbd99c1,"[-0.707768,-0.080493,-0.975258,0.504725,0.083869,0.837825]",Plier,tri,7808,3906,data\LabeledDB_new\Plier\203.off
633b6e788e368ab51dbd99c2,"[-0.768425,-0.075499,-0.698498,0.968271,0.0791,0.679867]",Plier,tri,8810,4407,data\LabeledDB_new\Plier\204.off
633b6e788e368ab51dbd99c3,"[-0.604776,-0.083685,-0.965804,0.672128,0.088202,0.90787]",Plier,tri,8952,4478,data\LabeledDB_new\Plier\205.off
633b6e788e368ab51dbd99c4,"[-0.741894,-0.07958,-0.960138,0.513922,0.084225,0.854196]",Plier,tri,9584,4794,data\LabeledDB_new\Plier\206.off
633b6e788e368ab51dbd99c5,"[-0.766474,-0.079161,-0.934075,0.626326,0.079515,0.818626]",Plier,tri,10400,5202,data\LabeledDB_new\Plier\207.off
633b6e788e368ab51dbd99c6,"[-0.771048,-0.078774,-0.878836,0.724927,0.082087,0.73547]",Plier,tri,12204,6104,data\LabeledDB_new\Plier\208.off
633b6e788e368ab51dbd99c7,"[-0.770495,-0.077523,-0.816737,0.84498,0.082044,0.66265]",Plier,tri,10216,5110,data\LabeledDB_new\Plier\209.off
633b6e788e368ab51dbd99c8,"[-0.760613,-0.079584,-0.762512,0.911473,0.084707,0.669961]",Plier,tri,11012,5508,data\LabeledDB_new\Plier\210.off
633b6e788e368ab51dbd99c9,"[-0.75344,-0.076081,-0.735844,0.959852,0.075916,0.682277]",Plier,tri,8564,4284,data\LabeledDB_new\Plier\211.off
633b6e788e368ab51dbd99ca,"[-0.791892,-0.077249,-0.672792,0.986672,0.082488,0.703256]",Plier,tri,8592,4298,data\LabeledDB_new\Plier\212.off
633b6e788e368ab51dbd99cb,"[-0.622121,-0.079239,-0.931854,0.565481,0.077786,0.80838]",Plier,tri,7922,3963,data\LabeledDB_new\Plier\213.off
633b6e788e368ab51dbd99cc,"[-0.6061,-0.081305,-0.962181,0.587498,0.08305,0.841194]",Plier,tri,7604,3804,data\LabeledDB_new\Plier\214.off
633b6e788e368ab51dbd99cd,"[-0.600461,-0.080424,-0.982011,0.61005,0.087098,0.878773]",Plier,tri,8922,4463,data\LabeledDB_new\Plier\215.off
633b6e788e368ab51dbd99ce,"[-0.593188,-0.08099,-0.986873,0.623641,0.087471,0.883842]",Plier,tri,8952,4478,data\LabeledDB_new\Plier\216.off
633b6e788e368ab51dbd99cf,"[-0.603615,-0.079919,-0.91933,0.66807,0.080117,0.846507]",Plier,tri,10398,5201,data\LabeledDB_new\Plier\217.off
633b6e788e368ab51dbd99d0,"[-0.578796,-0.078379,-0.824175,0.685155,0.081482,0.7904]",Plier,tri,12392,6198,data\LabeledDB_new\Plier\218.off
633b6e788e368ab51dbd99d1,"[-0.755574,-0.063137,-0.961139,0.790339,0.076423,0.601456]",Plier,tri,7880,3942,data\LabeledDB_new\Plier\219.off
633b6e788e368ab51dbd99d2,"[-0.75925,-0.065043,-0.876383,0.814122,0.078307,0.593642]",Plier,tri,8910,4457,data\LabeledDB_new\Plier\220.off
633b6e788e368ab51dbd99d3,"[-0.840166,-0.550088,-0.126016,0.840314,0.542058,0.732109]",Table,tri,27848,13926,data\LabeledDB_new\Table\141.off
633b6e788e368ab51dbd99d4,"[-0.982931,-0.267201,-0.493251,0.999685,0.044393,0.511767]",Table,tri,19600,9802,data\LabeledDB_new\Table\142.off
